CustomerID,Gender,Age,MaritalStatus,CityTier,PreferredDevice,PreferredPaymentMode,PreferredCategory,RegistrationDate,TenureMonths,OrdersPerMonth,AvgOrderValue,TotalOrders,TotalSpend,MonthlyRevenue,CLV_Estimate,DaysSinceLastOrder,WarehouseToDoorDays,SatisfactionScore,ComplaintsRaised,ComplaintResolved,CashbackReceived,CouponUsedCount,ReturnedOrders,AppLoginsPerMonth,WishlistItems,Churn,ChurnDate,ReturnRate,TenureBucket,ValueSegment,UnresolvedComplaint,RecencyFlag
CUST03625,Male,46,Single,Tier 2,Desktop,Wallet,Grocery,2024-06-01,7,3.3,1335.3,23,30711.9,4406.49,0.0,126,6.1,2,1,Yes,801.71,5,4,13,5,1,2024-09-15,0.174,6-12 Months,High Value,0,Dormant
CUST03626,Male,64,Married,Tier 3,Mobile,Wallet,Fashion,2022-12-30,24,3.1,525.22,74,38866.28,1628.18,39076.32,111,4.0,3,1,Yes,263.95,1,21,10,8,0,,0.284,12-24 Months,Mid Value,0,Dormant
CUST03627,Male,20,Single,Tier 2,Desktop,COD,Electronics,2023-07-01,18,8.4,823.64,151,124369.64,6918.58,0.0,170,3.2,2,1,Yes,657.81,2,10,1,3,1,2024-04-22,0.066,12-24 Months,High Value,0,Dormant
CUST03628,Female,18,Single,Tier 1,Mobile,Debit Card,Electronics,2023-07-01,18,0.5,1262.32,9,11360.88,631.16,0.0,72,2.6,2,0,No Complaint,4.04,4,1,12,4,1,2023-10-26,0.111,12-24 Months,Low Value,0,At Risk
CUST03629,Female,36,Married,Tier 3,Mobile,UPI,Fashion,2022-06-30,30,0.5,3061.65,15,45924.75,1530.82,36739.68,80,4.6,4,1,Yes,147.31,4,0,3,5,0,,0.0,24+ Months,Mid Value,0,At Risk
CUST03630,Female,63,Single,Tier 2,Tablet,Credit Card,Electronics,2024-12-01,1,1.0,1107.16,1,1107.16,1107.16,26571.84,13,5.3,4,0,No Complaint,32.4,3,0,1,2,0,,0.0,0-3 Months,Mid Value,0,Active
CUST03631,Female,39,Single,Tier 1,Mobile,Debit Card,Sports,2021-12-29,36,0.5,1487.07,18,26767.26,743.54,17844.96,28,6.1,4,3,Yes,50.62,2,1,1,1,0,,0.056,24+ Months,Low Value,0,Active
CUST03632,Male,31,Single,Tier 2,Mobile,COD,Electronics,2022-06-30,30,2.0,1079.3,60,64758.0,2158.6,0.0,124,3.8,4,2,Yes,238.73,2,23,1,5,1,2023-08-18,0.383,24+ Months,Mid Value,0,Dormant
CUST03633,Male,31,Married,Tier 2,Mobile,Debit Card,Fashion,2021-12-29,36,5.7,777.5,205,159387.5,4431.75,106362.0,43,5.4,3,0,No Complaint,52.46,2,16,14,3,0,,0.078,24+ Months,High Value,0,Slipping
CUST03634,Male,61,Married,Tier 3,Mobile,COD,Grocery,2022-06-30,30,2.9,767.85,87,66802.95,2226.76,53442.24,139,7.3,4,0,No Complaint,35.68,4,9,4,6,0,,0.103,24+ Months,Mid Value,0,Dormant
CUST03635,Male,33,Single,Tier 2,Desktop,Credit Card,Grocery,2022-06-30,30,0.5,827.65,15,12414.75,413.82,0.0,127,6.7,5,0,No Complaint,83.69,5,4,4,5,1,2022-07-21,0.267,24+ Months,Low Value,0,Dormant
CUST03636,Male,50,Married,Tier 2,Mobile,COD,Beauty,2024-08-31,4,0.5,200.8,2,401.6,100.4,0.0,134,3.7,4,2,No,15.65,7,0,13,5,1,2024-10-11,0.0,3-6 Months,Low Value,1,Dormant
CUST03637,Female,30,Single,Tier 1,Mobile,UPI,Beauty,2024-07-01,6,6.1,714.14,37,26423.18,4356.25,0.0,124,5.7,1,0,No Complaint,28.51,4,3,8,2,1,2024-08-13,0.081,3-6 Months,High Value,0,Dormant
CUST03638,Male,55,Married,Tier 2,Mobile,UPI,Fashion,2024-07-01,6,1.7,1220.24,10,12202.4,2074.41,0.0,127,4.2,4,0,No Complaint,28.5,4,1,17,4,1,2024-12-06,0.1,3-6 Months,Mid Value,0,Dormant
CUST03639,Male,29,Married,Tier 3,Desktop,UPI,Electronics,2024-10-31,2,6.4,535.99,13,6967.87,3430.34,0.0,98,3.7,4,0,No Complaint,46.13,3,3,1,4,1,2024-11-29,0.231,0-3 Months,High Value,0,Dormant
CUST03640,Male,55,Married,Tier 3,Mobile,Net Banking,Beauty,2022-12-30,24,3.3,2482.36,79,196106.44,8191.79,0.0,122,2.8,4,3,No,368.21,2,4,1,4,1,2024-12-05,0.051,12-24 Months,High Value,1,Dormant
CUST03641,Male,56,Married,Tier 1,Mobile,UPI,Home & Kitchen,2024-10-01,3,12.5,980.08,38,37243.04,12251.0,294024.0,95,7.7,4,0,No Complaint,62.98,2,0,15,1,0,,0.0,0-3 Months,High Value,0,Dormant
CUST03642,Female,50,Married,Tier 1,Mobile,COD,Grocery,2024-12-01,1,5.1,819.08,5,4095.4,4177.31,0.0,37,3.2,4,1,Yes,57.6,3,1,26,6,1,2024-12-30,0.2,0-3 Months,High Value,0,Slipping
CUST03643,Male,50,Single,Tier 1,Mobile,UPI,Fashion,2022-12-30,24,1.3,1611.8,31,49965.8,2095.34,50288.16,39,4.2,1,0,No Complaint,24.24,5,5,3,1,0,,0.161,12-24 Months,Mid Value,0,Slipping
CUST03644,Male,46,Married,Tier 2,Mobile,Credit Card,Electronics,2021-12-29,36,3.5,1332.55,126,167901.3,4663.92,111934.08,73,1.1,4,0,No Complaint,2.92,4,0,1,3,0,,0.0,24+ Months,High Value,0,At Risk
CUST03645,Female,22,Single,Tier 3,Mobile,Net Banking,Fashion,2022-12-30,24,1.6,1984.21,38,75399.98,3174.74,76193.76,3,6.5,5,0,No Complaint,31.46,2,11,1,5,0,,0.289,12-24 Months,High Value,0,Active
CUST03646,Male,23,Single,Tier 2,Mobile,Debit Card,Beauty,2022-06-30,30,0.7,2274.05,21,47755.05,1591.84,38204.16,160,4.4,4,1,No,231.05,4,5,1,7,0,,0.238,24+ Months,Mid Value,1,Dormant
CUST03647,Male,48,Single,Tier 2,Mobile,UPI,Fashion,2023-07-01,18,0.7,2504.17,13,32554.21,1752.92,0.0,49,6.6,1,4,Yes,630.26,4,2,9,7,1,2024-07-05,0.154,12-24 Months,Mid Value,0,Slipping
CUST03648,Male,33,Single,Tier 3,Mobile,UPI,Fashion,2021-12-29,36,1.3,1236.2,47,58101.4,1607.06,38569.44,10,5.1,4,0,No Complaint,245.13,2,4,2,4,0,,0.085,24+ Months,Mid Value,0,Active
CUST03649,Female,48,Married,Tier 2,Tablet,Net Banking,Electronics,2024-03-01,10,0.5,434.47,5,2172.35,217.24,5213.76,76,4.7,5,1,Yes,345.4,3,1,4,6,0,,0.2,6-12 Months,Low Value,0,At Risk
CUST03650,Female,42,Married,Tier 1,Desktop,Credit Card,Electronics,2021-12-29,36,0.5,759.89,18,13678.02,379.94,9118.56,146,6.0,5,0,No Complaint,278.15,3,1,4,2,0,,0.056,24+ Months,Low Value,0,Dormant
CUST03651,Female,63,Single,Tier 2,Mobile,Debit Card,Electronics,2024-10-31,2,1.7,2827.93,3,8483.79,4807.48,0.0,72,4.5,3,1,No,63.19,3,1,2,6,1,2024-11-05,0.333,0-3 Months,High Value,1,At Risk
CUST03652,Male,50,Single,Tier 3,Mobile,Credit Card,Electronics,2022-06-30,30,7.7,1076.61,231,248696.91,8289.9,0.0,48,1.2,4,1,Yes,236.5,3,87,2,5,1,2023-09-20,0.377,24+ Months,High Value,0,Slipping
CUST03653,Female,30,Married,Tier 3,Desktop,Credit Card,Beauty,2023-07-01,18,2.2,662.54,40,26501.6,1457.59,34982.16,98,5.0,4,0,No Complaint,249.96,1,4,6,7,0,,0.1,12-24 Months,Mid Value,0,Dormant
CUST03654,Male,27,Married,Tier 2,Desktop,UPI,Electronics,2023-07-01,18,1.3,613.13,23,14101.99,797.07,19129.68,103,6.5,4,1,No,53.85,3,0,1,5,0,,0.0,12-24 Months,Low Value,1,Dormant
CUST03655,Male,41,Single,Tier 2,Mobile,Debit Card,Grocery,2022-12-30,24,0.7,422.33,17,7179.61,295.63,7095.12,136,2.9,4,3,Yes,456.11,2,4,5,5,0,,0.235,12-24 Months,Low Value,0,Dormant
CUST03656,Male,27,Single,Tier 3,Desktop,COD,Electronics,2022-06-30,30,0.5,1708.78,15,25631.7,854.39,0.0,144,1.0,2,0,No Complaint,1113.94,5,2,4,1,1,2024-11-10,0.133,24+ Months,Low Value,0,Dormant
CUST03657,Male,58,Married,Tier 2,Mobile,UPI,Electronics,2022-06-30,30,2.7,654.46,81,53011.26,1767.04,42408.96,127,3.2,5,2,No,148.31,3,14,3,2,0,,0.173,24+ Months,Mid Value,1,Dormant
CUST03658,Male,48,Married,Tier 1,Mobile,COD,Grocery,2024-10-01,3,4.7,451.26,14,6317.64,2120.92,50902.08,1,5.1,5,0,No Complaint,68.52,2,2,1,6,0,,0.143,0-3 Months,Mid Value,0,Active
CUST03659,Female,30,Single,Tier 3,Tablet,Net Banking,Electronics,2024-08-31,4,1.3,488.37,5,2441.85,634.88,0.0,1,2.4,3,0,No Complaint,79.66,3,0,9,4,1,2024-09-13,0.0,3-6 Months,Low Value,0,Active
CUST03660,Female,20,Single,Tier 3,Desktop,Net Banking,Beauty,2024-12-01,1,2.0,150.0,2,300.0,300.0,0.0,175,4.3,2,0,No Complaint,157.2,3,0,7,3,1,2024-12-08,0.0,0-3 Months,Low Value,0,Dormant
CUST03661,Male,51,Married,Tier 1,Desktop,UPI,Grocery,2024-10-01,3,3.1,1471.86,9,13246.74,4562.77,109506.48,48,5.2,4,2,Yes,1.41,2,1,11,3,0,,0.111,0-3 Months,High Value,0,Slipping
CUST03662,Male,45,Single,Tier 2,Mobile,UPI,Beauty,2024-08-01,5,0.5,760.39,2,1520.78,380.2,0.0,51,2.9,3,1,Yes,66.36,4,1,6,5,1,2024-11-20,0.5,3-6 Months,Low Value,0,Slipping
CUST03663,Male,36,Single,Tier 2,Mobile,Net Banking,Electronics,2022-12-30,24,1.1,379.9,26,9877.4,417.89,0.0,132,6.8,4,1,Yes,9.04,5,0,6,3,1,2024-08-24,0.0,12-24 Months,Low Value,0,Dormant
CUST03664,Male,40,Married,Tier 1,Mobile,UPI,Electronics,2024-03-01,10,3.3,2370.85,33,78238.05,7823.8,187771.2,105,5.7,3,0,No Complaint,176.16,3,1,2,5,0,,0.03,6-12 Months,High Value,0,Dormant
CUST03665,Female,62,Married,Tier 3,Mobile,UPI,Grocery,2022-12-30,24,2.9,927.56,70,64929.2,2689.92,64558.08,83,2.7,3,0,No Complaint,166.77,4,11,4,3,0,,0.157,12-24 Months,High Value,0,At Risk
CUST03666,Male,49,Single,Tier 2,Mobile,Net Banking,Fashion,2024-03-01,10,0.5,186.97,5,934.85,93.48,0.0,21,5.8,5,3,Yes,160.95,2,0,6,0,1,2024-09-22,0.0,6-12 Months,Low Value,0,Active
CUST03667,Female,30,Married,Tier 3,Mobile,Credit Card,Electronics,2023-12-31,12,0.7,1488.12,8,11904.96,1041.68,25000.32,15,3.0,4,4,Yes,29.46,3,1,1,4,0,,0.125,6-12 Months,Mid Value,0,Active
CUST03668,Male,50,Single,Tier 1,Mobile,Credit Card,Grocery,2024-10-31,2,2.8,442.51,6,2655.06,1239.03,0.0,126,3.6,2,2,No,520.64,1,1,10,4,1,2024-12-03,0.167,0-3 Months,Mid Value,1,Dormant
CUST03669,Male,51,Married,Tier 2,Mobile,Credit Card,Fashion,2022-12-30,24,0.8,1362.13,19,25880.47,1089.7,26152.8,23,4.6,4,2,Yes,137.53,2,0,21,7,0,,0.0,12-24 Months,Mid Value,0,Active
CUST03670,Male,50,Single,Tier 1,Desktop,COD,Electronics,2022-12-30,24,4.2,1278.68,101,129146.68,5370.46,0.0,79,6.0,4,1,No,146.09,2,19,28,9,1,2023-03-20,0.188,12-24 Months,High Value,1,At Risk
CUST03671,Male,22,Married,Tier 3,Desktop,Credit Card,Grocery,2024-07-01,6,0.5,988.47,3,2965.41,494.24,0.0,132,4.4,3,1,Yes,141.45,4,0,13,6,1,2024-10-10,0.0,3-6 Months,Low Value,0,Dormant
CUST03672,Male,20,Married,Tier 2,Mobile,Net Banking,Sports,2024-07-01,6,0.5,373.83,3,1121.49,186.92,0.0,166,5.2,5,1,Yes,133.78,1,1,13,7,1,2024-09-18,0.333,3-6 Months,Low Value,0,Dormant
CUST03673,Female,24,Married,Tier 2,Mobile,Debit Card,Home & Kitchen,2024-08-31,4,0.8,378.86,3,1136.58,303.09,0.0,157,7.1,3,4,Yes,501.76,2,0,1,5,1,2024-12-04,0.0,3-6 Months,Low Value,0,Dormant
CUST03674,Male,41,Married,Tier 1,Mobile,Debit Card,Electronics,2022-06-30,30,6.5,867.63,195,169187.85,5639.6,0.0,155,5.0,5,2,Yes,165.85,1,4,3,2,1,2023-06-12,0.021,24+ Months,High Value,0,Dormant
CUST03675,Female,39,Single,Tier 1,Desktop,Credit Card,Grocery,2022-12-30,24,4.0,464.54,96,44595.84,1858.16,44595.84,65,3.4,3,1,Yes,119.49,3,8,11,7,0,,0.083,12-24 Months,Mid Value,0,At Risk
CUST03676,Male,62,Single,Tier 1,Mobile,UPI,Fashion,2023-07-01,18,5.4,2108.07,97,204482.79,11383.58,0.0,166,5.8,4,0,No Complaint,261.78,3,7,1,5,1,2024-02-12,0.072,12-24 Months,High Value,0,Dormant
CUST03677,Male,40,Single,Tier 1,Desktop,Debit Card,Fashion,2024-08-31,4,1.5,836.29,6,5017.74,1254.44,0.0,123,3.5,4,5,No,52.13,4,1,1,6,1,2024-10-12,0.167,3-6 Months,Mid Value,1,Dormant
CUST03678,Male,47,Married,Tier 2,Desktop,Credit Card,Beauty,2024-10-01,3,4.3,444.34,13,5776.42,1910.66,45855.84,159,4.0,5,1,Yes,38.38,2,1,8,3,0,,0.077,0-3 Months,Mid Value,0,Dormant
CUST03679,Female,35,Married,Tier 2,Mobile,Net Banking,Fashion,2024-12-01,1,4.8,1806.22,5,9031.1,8669.86,0.0,16,5.5,3,4,Yes,104.11,5,0,5,3,1,2024-12-25,0.0,0-3 Months,High Value,0,Active
CUST03680,Male,49,Married,Tier 2,Mobile,Credit Card,Fashion,2024-12-01,1,1.3,235.68,1,235.68,306.38,0.0,8,5.6,2,1,No,2.85,1,0,9,5,1,2024-12-06,0.0,0-3 Months,Low Value,1,Active
CUST03681,Female,24,Single,Tier 2,Tablet,Credit Card,Sports,2024-10-01,3,13.0,818.7,39,31929.3,10643.1,255434.4,77,4.2,5,0,No Complaint,62.54,5,6,2,3,0,,0.154,0-3 Months,High Value,0,At Risk
CUST03682,Male,50,Married,Tier 1,Mobile,Credit Card,Home & Kitchen,2024-10-31,2,4.8,1325.2,10,13252.0,6360.96,0.0,149,3.9,1,1,Yes,98.07,5,0,1,4,1,2024-11-04,0.0,0-3 Months,High Value,0,Dormant
CUST03683,Female,22,Married,Tier 1,Desktop,COD,Beauty,2023-12-31,12,9.1,436.91,109,47623.19,3975.88,0.0,74,7.8,5,3,No,155.59,3,8,14,3,1,2024-09-17,0.073,6-12 Months,High Value,1,At Risk
CUST03684,Male,45,Married,Tier 1,Tablet,Credit Card,Home & Kitchen,2024-06-01,7,5.0,663.35,35,23217.25,3316.75,0.0,159,1.0,2,0,No Complaint,141.03,3,5,12,4,1,2024-11-10,0.143,6-12 Months,High Value,0,Dormant
CUST03685,Female,25,Married,Tier 3,Mobile,UPI,Beauty,2024-04-01,9,3.7,559.99,33,18479.67,2071.96,49727.04,43,5.2,4,3,Yes,82.43,1,4,5,4,0,,0.121,6-12 Months,Mid Value,0,Slipping
CUST03686,Female,32,Married,Tier 2,Desktop,Net Banking,Fashion,2023-07-01,18,7.2,408.66,130,53125.8,2942.35,70616.4,8,4.5,4,1,No,75.68,3,9,17,5,0,,0.069,12-24 Months,High Value,1,Active
CUST03687,Female,21,Married,Tier 1,Tablet,Debit Card,Grocery,2023-07-01,18,1.4,947.21,25,23680.25,1326.09,0.0,137,3.7,3,0,No Complaint,0.24,3,4,2,6,1,2023-10-25,0.16,12-24 Months,Mid Value,0,Dormant
CUST03688,Male,51,Single,Tier 1,Desktop,Debit Card,Electronics,2023-07-01,18,3.8,1628.99,68,110771.32,6190.16,0.0,113,5.0,5,0,No Complaint,383.32,4,2,4,1,1,2024-12-25,0.029,12-24 Months,High Value,0,Dormant
CUST03689,Male,22,Single,Tier 3,Mobile,Debit Card,Electronics,2024-08-01,5,0.6,3650.51,3,10951.53,2190.31,0.0,79,2.7,4,0,No Complaint,47.34,3,1,2,3,1,2024-12-09,0.333,3-6 Months,Mid Value,0,At Risk
CUST03690,Male,50,Married,Tier 2,Mobile,COD,Home & Kitchen,2022-06-30,30,3.3,1530.53,99,151522.47,5050.75,121218.0,152,2.2,3,0,No Complaint,79.77,3,1,1,1,0,,0.01,24+ Months,High Value,0,Dormant
CUST03691,Female,22,Single,Tier 2,Mobile,UPI,Electronics,2021-12-29,36,3.8,743.57,137,101869.09,2825.57,67813.68,148,6.4,3,3,Yes,3.68,3,7,8,0,0,,0.051,24+ Months,High Value,0,Dormant
CUST03692,Male,55,Married,Tier 2,Desktop,UPI,Fashion,2024-07-01,6,3.2,1959.13,19,37223.47,6269.22,0.0,59,3.3,2,2,Yes,565.72,3,1,7,1,1,2024-08-19,0.053,3-6 Months,High Value,0,Slipping
CUST03693,Female,51,Married,Tier 1,Desktop,COD,Fashion,2024-12-01,1,4.7,407.32,5,2036.6,1914.4,0.0,150,4.3,4,0,No Complaint,122.82,1,0,5,4,1,2024-12-29,0.0,0-3 Months,Mid Value,0,Dormant
CUST03694,Male,43,Married,Tier 3,Mobile,UPI,Fashion,2021-12-29,36,1.3,616.83,47,28991.01,801.88,19245.12,62,1.0,3,0,No Complaint,4.24,4,5,16,5,0,,0.106,24+ Months,Low Value,0,At Risk
CUST03695,Male,18,Single,Tier 3,Mobile,COD,Home & Kitchen,2021-12-29,36,2.0,1749.07,72,125933.04,3498.14,83955.36,112,1.4,3,0,No Complaint,52.07,3,4,5,6,0,,0.056,24+ Months,High Value,0,Dormant
CUST03696,Male,21,Single,Tier 1,Mobile,UPI,Grocery,2024-12-01,1,0.5,566.44,1,566.44,283.22,0.0,35,5.0,5,3,Yes,380.54,3,0,5,3,1,2024-12-25,0.0,0-3 Months,Low Value,0,Slipping
CUST03697,Female,56,Single,Tier 3,Desktop,Credit Card,Grocery,2024-12-01,1,0.5,934.9,1,934.9,467.45,0.0,48,6.5,3,1,Yes,84.8,1,0,9,4,1,2024-12-12,0.0,0-3 Months,Low Value,0,Slipping
CUST03698,Female,43,Single,Tier 3,Desktop,UPI,Grocery,2022-06-30,30,2.6,549.61,78,42869.58,1428.99,34295.76,81,3.3,5,0,No Complaint,210.47,2,8,1,1,0,,0.103,24+ Months,Mid Value,0,At Risk
CUST03699,Female,50,Married,Tier 1,Desktop,Debit Card,Grocery,2024-07-01,6,2.1,772.05,13,10036.65,1621.3,38911.2,57,7.4,5,1,Yes,171.28,4,1,3,4,0,,0.077,3-6 Months,Mid Value,0,Slipping
CUST03700,Male,50,Single,Tier 2,Desktop,Debit Card,Beauty,2021-12-29,36,0.5,855.37,18,15396.66,427.68,10264.32,24,6.8,5,5,No,114.94,0,4,14,6,0,,0.222,24+ Months,Low Value,1,Active
CUST03701,Female,25,Single,Tier 1,Desktop,UPI,Grocery,2024-08-31,4,0.7,1248.8,3,3746.4,874.16,0.0,87,6.1,1,2,Yes,322.39,5,0,1,2,1,2024-10-14,0.0,3-6 Months,Mid Value,0,At Risk
CUST03702,Female,37,Single,Tier 1,Desktop,Credit Card,Home & Kitchen,2022-06-30,30,1.1,1008.27,33,33272.91,1109.1,26618.4,92,6.5,5,0,No Complaint,7.41,4,3,14,4,0,,0.091,24+ Months,Mid Value,0,Dormant
CUST03703,Male,33,Married,Tier 2,Mobile,Wallet,Sports,2024-12-01,1,3.2,1481.03,3,4443.09,4739.3,113743.2,29,6.9,3,2,Yes,438.34,2,0,8,3,0,,0.0,0-3 Months,High Value,0,Active
CUST03704,Female,38,Married,Tier 1,Mobile,Credit Card,Sports,2024-08-01,5,2.4,1181.43,12,14177.16,2835.43,0.0,32,3.6,3,2,Yes,227.89,1,2,13,3,1,2024-09-07,0.167,3-6 Months,High Value,0,Slipping
CUST03705,Female,62,Single,Tier 3,Desktop,COD,Grocery,2021-12-29,36,0.5,780.63,18,14051.34,390.32,9367.68,6,3.6,5,0,No Complaint,358.74,4,2,1,7,0,,0.111,24+ Months,Low Value,0,Active
CUST03706,Female,43,Married,Tier 3,Desktop,Net Banking,Home & Kitchen,2024-08-31,4,3.6,586.11,14,8205.54,2110.0,50640.0,6,5.8,3,3,No,3.07,4,0,10,5,0,,0.0,3-6 Months,Mid Value,1,Active
CUST03707,Female,40,Married,Tier 1,Mobile,Wallet,Electronics,2024-10-01,3,0.8,473.33,2,946.66,378.66,9087.84,65,2.3,4,3,Yes,15.95,5,0,12,7,0,,0.0,0-3 Months,Low Value,0,At Risk
CUST03708,Male,35,Single,Tier 2,Mobile,Net Banking,Home & Kitchen,2022-06-30,30,2.8,150.0,84,12600.0,420.0,10080.0,27,5.1,3,1,No,41.49,2,2,1,4,0,,0.024,24+ Months,Low Value,1,Active
CUST03709,Male,48,Married,Tier 3,Mobile,UPI,Home & Kitchen,2024-10-31,2,0.5,828.35,1,828.35,414.18,0.0,165,5.3,3,1,Yes,162.06,2,0,10,4,1,2024-11-15,0.0,0-3 Months,Low Value,0,Dormant
CUST03710,Female,59,Married,Tier 3,Mobile,Wallet,Home & Kitchen,2024-10-31,2,15.0,403.37,30,12101.1,6050.55,0.0,36,5.8,4,0,No Complaint,17.46,4,2,5,2,1,2024-11-06,0.067,0-3 Months,High Value,0,Slipping
CUST03711,Male,29,Single,Tier 3,Mobile,COD,Home & Kitchen,2024-07-01,6,0.5,486.24,3,1458.72,243.12,5834.88,12,5.5,5,2,Yes,482.69,2,0,1,5,0,,0.0,3-6 Months,Low Value,0,Active
CUST03712,Female,18,Married,Tier 1,Mobile,COD,Electronics,2023-07-01,18,3.4,727.51,61,44378.11,2473.53,0.0,73,2.2,3,0,No Complaint,248.52,1,18,8,4,1,2023-11-27,0.295,12-24 Months,Mid Value,0,At Risk
CUST03713,Female,59,Single,Tier 2,Mobile,UPI,Fashion,2022-12-30,24,1.9,623.44,46,28678.24,1184.54,28428.96,35,1.4,3,1,Yes,296.67,5,8,2,4,0,,0.174,12-24 Months,Mid Value,0,Slipping
CUST03714,Female,26,Single,Tier 2,Mobile,Wallet,Electronics,2021-12-29,36,0.5,1317.28,18,23711.04,658.64,15807.36,12,4.6,1,0,No Complaint,157.81,5,5,27,3,0,,0.278,24+ Months,Low Value,0,Active
CUST03715,Female,20,Single,Tier 3,Desktop,COD,Beauty,2023-12-31,12,0.5,799.0,6,4794.0,399.5,0.0,135,8.9,3,0,No Complaint,179.43,1,0,31,6,1,2024-05-10,0.0,6-12 Months,Low Value,0,Dormant
CUST03716,Male,43,Married,Tier 1,Mobile,COD,Fashion,2024-05-01,8,1.1,2803.88,9,25234.92,3084.27,0.0,100,2.8,3,5,Yes,44.97,3,0,1,4,1,2024-06-20,0.0,6-12 Months,High Value,0,Dormant
CUST03717,Male,26,Married,Tier 3,Mobile,UPI,Electronics,2024-06-01,7,4.1,4170.7,29,120950.3,17099.87,0.0,11,3.9,1,1,Yes,433.51,3,0,1,2,1,2024-07-15,0.0,6-12 Months,High Value,0,Active
CUST03718,Male,59,Single,Tier 1,Mobile,UPI,Grocery,2022-06-30,30,0.5,724.68,15,10870.2,362.34,8696.16,84,5.0,4,2,Yes,188.41,5,1,6,6,0,,0.067,24+ Months,Low Value,0,At Risk
CUST03719,Male,33,Single,Tier 3,Mobile,Wallet,Grocery,2022-12-30,24,3.0,496.26,72,35730.72,1488.78,0.0,7,3.5,2,2,Yes,97.35,3,9,8,4,1,2024-09-06,0.125,12-24 Months,Mid Value,0,Active
CUST03720,Male,41,Married,Tier 2,Mobile,Credit Card,Home & Kitchen,2021-12-29,36,2.7,261.32,97,25348.04,705.56,16933.44,64,5.7,4,5,Yes,384.17,6,6,8,6,0,,0.062,24+ Months,Low Value,0,At Risk
CUST03721,Male,31,Single,Tier 2,Desktop,Credit Card,Grocery,2021-12-29,36,0.8,3227.5,29,93597.5,2582.0,61968.0,66,5.8,2,5,No,358.88,1,1,10,0,0,,0.034,24+ Months,High Value,1,At Risk
CUST03722,Female,20,Single,Tier 2,Desktop,COD,Beauty,2024-07-01,6,0.5,540.91,3,1622.73,270.46,6491.04,148,7.3,5,0,No Complaint,0.1,4,0,2,6,0,,0.0,3-6 Months,Low Value,0,Dormant
CUST03723,Female,51,Single,Tier 1,Mobile,UPI,Grocery,2024-01-31,11,6.2,615.11,68,41827.48,3813.68,0.0,132,5.5,3,4,Yes,465.86,5,5,3,1,1,2024-04-18,0.074,6-12 Months,High Value,0,Dormant
CUST03724,Male,50,Single,Tier 1,Mobile,Credit Card,Home & Kitchen,2023-07-01,18,0.9,550.18,16,8802.88,495.16,0.0,161,3.9,2,0,No Complaint,81.3,2,1,6,5,1,2023-09-16,0.062,12-24 Months,Low Value,0,Dormant
CUST03725,Male,41,Single,Tier 1,Mobile,Credit Card,Fashion,2024-10-01,3,0.5,714.32,2,1428.64,357.16,8571.84,26,6.1,5,1,No,98.72,4,0,1,2,0,,0.0,0-3 Months,Low Value,1,Active
CUST03726,Female,26,Single,Tier 1,Tablet,Credit Card,Fashion,2024-12-01,1,2.9,643.0,3,1929.0,1864.7,0.0,96,4.4,3,2,Yes,16.05,3,0,13,5,1,2024-12-06,0.0,0-3 Months,Mid Value,0,Dormant
CUST03727,Male,30,Single,Tier 1,Tablet,UPI,Home & Kitchen,2022-06-30,30,0.6,1601.6,18,28828.8,960.96,23063.04,4,3.8,5,3,Yes,378.05,1,7,12,3,0,,0.389,24+ Months,Mid Value,0,Active
CUST03728,Male,19,Married,Tier 3,Mobile,UPI,Beauty,2024-01-31,11,1.6,150.0,18,2700.0,240.0,0.0,148,3.8,3,1,Yes,139.46,2,1,9,4,1,2024-12-17,0.056,6-12 Months,Low Value,0,Dormant
CUST03729,Male,24,Single,Tier 2,Desktop,UPI,Grocery,2023-12-31,12,0.5,787.34,6,4724.04,393.67,9448.08,66,3.6,4,0,No Complaint,425.04,1,1,3,3,0,,0.167,6-12 Months,Low Value,0,At Risk
CUST03730,Female,38,Married,Tier 1,Desktop,Debit Card,Electronics,2023-12-31,12,12.4,1484.15,149,221138.35,18403.46,441683.04,13,6.5,3,1,Yes,273.21,4,8,7,3,0,,0.054,6-12 Months,High Value,0,Active
CUST03731,Male,36,Single,Tier 3,Desktop,Net Banking,Electronics,2022-12-30,24,1.5,553.76,36,19935.36,830.64,19935.36,59,6.4,4,0,No Complaint,410.87,5,5,1,5,0,,0.139,12-24 Months,Low Value,0,Slipping
CUST03732,Female,42,Married,Tier 2,Desktop,Credit Card,Grocery,2024-10-01,3,15.0,1355.36,45,60991.2,20330.4,487929.6,52,5.0,3,1,Yes,533.07,7,2,7,3,0,,0.044,0-3 Months,High Value,0,Slipping
CUST03733,Male,64,Married,Tier 3,Tablet,UPI,Fashion,2023-07-01,18,1.2,955.9,22,21029.8,1147.08,27529.92,138,3.7,4,2,No,390.73,3,4,1,8,0,,0.182,12-24 Months,Mid Value,1,Dormant
CUST03734,Male,39,Single,Tier 2,Mobile,UPI,Electronics,2024-03-01,10,1.1,543.23,11,5975.53,597.55,14341.2,23,4.8,4,2,No,42.39,2,1,2,2,0,,0.091,6-12 Months,Low Value,1,Active
CUST03735,Male,28,Married,Tier 1,Mobile,COD,Electronics,2021-12-29,36,6.2,252.51,223,56309.73,1565.56,0.0,100,3.2,3,0,No Complaint,13.08,3,30,3,6,1,2024-10-05,0.135,24+ Months,Mid Value,0,Dormant
